hl_n,bandwidth_p,max_lag,active_lag_count,hl_weight_grid_size,hl_weight_scale,Q_gsd,TQ_gsd,C_robust,D_robust,M_robust,pvalue,C_iid,D_iid,M_iid,pvalue_iid,decision,z_raw_mean,z_raw_second_moment,z_restandardized,z_used_mean,z_used_second_moment,sensitivity_axis,bandwidth_multiplier,p,grid_size,weight_scale,sensitivity_label,status,sensitivity_reject_share,sensitivity_conclusion,symbol,best_model_name
2536,21.000862779367267,21,21,15,1.25,20.02249508876518,20.02249508876518,23.878982062189213,18.04508451973486,-0.2137139878290078,0.5846149486804166,23.87898206218921,5.9041678726593085,-0.6531804407666717,0.7431800209029558,FAIL_TO_REJECT,0.009722452997410327,1.011109948150357,True,1.190775483825089e-17,1.0,weight_scale,1.0,21.000862779367267,15,1.25,CU:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,CU,19_AR1_EGARCH11_t
2536,10.500431389683634,10,10,15,1.0,2.6451201845559806,2.6451201845559806,8.214114230182673,5.492610348400928,-1.013906629522337,0.8446863461568908,8.214114230182672,3.0483155539496996,-1.8269086474367624,0.9661432470703099,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,bandwidth_multiplier,0.5,10.500431389683634,15,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,7.613734048367846,7.613734048367846,17.725132171501997,9.050577346808002,-1.1172102878829364,0.8680477885844462,17.725132171502,4.6000910775329045,-2.198086505834368,0.9860285290232352,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,bandwidth_multiplier,1.0,21.000862779367267,15,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,31.5012941690509,31,31,15,1.0,14.103824290947191,14.103824290947191,27.250562517344484,12.628608617943359,-1.0410282418379606,0.8510687794578824,27.250562517344488,5.7523539020593075,-2.285453650842109,0.9888568793981866,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,bandwidth_multiplier,1.5,31.5012941690509,15,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,42.001725558734535,42,42,15,1.0,22.33159890942042,22.33159890942042,36.779593306135546,16.173923046310243,-0.8932894236819771,0.8141488998291797,36.77959330613555,6.710690432461177,-2.1529818044991034,0.9843399457143641,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,bandwidth_multiplier,2.0,42.001725558734535,15,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,8,1.0,8.42408779799998,8.42408779799998,18.18594700241427,9.116865380830783,-1.0707473234100482,0.8578584709582213,18.185947002414267,4.646802636671803,-2.100769059433533,0.9821693781330472,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,weight_grid_size,1.0,21.000862779367267,8,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,7.613734048367846,7.613734048367846,17.725132171501997,9.050577346808002,-1.1172102878829364,0.8680477885844462,17.725132171502,4.6000910775329045,-2.198086505834368,0.9860285290232352,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,weight_grid_size,1.0,21.000862779367267,15,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,21,1.0,7.719166288116938,7.719166288116938,17.76484480491912,9.054235479861312,-1.1095004696029904,0.8663928290164354,17.764844804919115,4.589968741849634,-2.1886158886463436,0.9856876149952539,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,weight_grid_size,1.0,21.000862779367267,21,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,0.75,5.176955950128622,5.176955950128622,13.140155587627344,6.78808443152803,-1.1731144062546919,0.8796250349397321,13.140155587627346,3.6683451864589918,-2.1707879800661565,0.9850263985176109,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,weight_scale,1.0,21.000862779367267,15,0.75,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,7.613734048367846,7.613734048367846,17.725132171501997,9.050577346808002,-1.1172102878829364,0.8680477885844462,17.725132171502,4.6000910775329045,-2.198086505834368,0.9860285290232352,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,weight_scale,1.0,21.000862779367267,15,1.0,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.25,10.655177465377164,10.655177465377164,21.440056913263223,10.830525650976542,-0.9957854120324837,0.8403227901379073,21.44005691326322,5.274213913966846,-2.044831632506639,0.9795642699957317,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,weight_scale,1.0,21.000862779367267,15,1.25,FG:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,FG,19_AR1_EGARCH11_t
2536,10.500431389683634,10,10,15,1.0,5.9307889849937965,5.9307889849937965,6.1439918335174335,3.7320339180133475,-0.057127789620178504,0.5227783001747066,6.1439918335174335,2.2962853202867315,-0.09284684557275091,0.5369873828341916,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,bandwidth_multiplier,0.5,10.500431389683634,15,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,10.874273555310927,10.874273555310927,13.258041495157487,6.378262569285757,-0.37373311524136527,0.6456985573252867,13.258041495157485,3.4652323312244215,-0.6879099904404582,0.7542452675566534,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,bandwidth_multiplier,1.0,21.000862779367267,15,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,31.5012941690509,31,31,15,1.0,15.776139481680689,15.776139481680689,20.382871344802005,8.691004081958006,-0.5300574961970862,0.70196396637705,20.382871344802012,4.333227839643419,-1.0631178496952542,0.8561357446526128,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,bandwidth_multiplier,1.5,31.5012941690509,15,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,42.001725558734535,42,42,15,1.0,22.426479220179022,22.426479220179022,27.510394253180966,11.029623117075563,-0.4609327969811821,0.6775765896683988,27.510394253180962,5.055139356909076,-1.0056923605980388,0.8427182104228577,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,bandwidth_multiplier,2.0,42.001725558734535,15,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,8,1.0,10.232387977010298,10.232387977010298,13.550591999813102,6.428907846927098,-0.516138059808844,0.6971210062758937,13.5505919998131,3.492502217839304,-0.9500936050530746,0.8289676538456099,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,weight_grid_size,1.0,21.000862779367267,8,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,10.874273555310927,10.874273555310927,13.258041495157487,6.378262569285757,-0.37373311524136527,0.6456985573252867,13.258041495157485,3.4652323312244215,-0.6879099904404582,0.7542452675566534,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,weight_grid_size,1.0,21.000862779367267,15,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,21,1.0,10.8264057642741,10.8264057642741,13.289954852662515,6.378095442444729,-0.38625152455293693,0.6503448011068723,13.289954852662511,3.457959672192393,-0.7124285191060336,0.7619002697008517,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,weight_grid_size,1.0,21.000862779367267,21,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,0.75,7.561709288859041,7.561709288859041,9.842317311221889,4.898213243787689,-0.4655999869453008,0.6792490738396316,9.84231731122189,2.784908720105887,-0.818916615075318,0.7935830051732178,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,weight_scale,1.0,21.000862779367267,15,0.75,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,10.874273555310927,10.874273555310927,13.258041495157487,6.378262569285757,-0.37373311524136527,0.6456985573252867,13.258041495157485,3.4652323312244215,-0.6879099904404582,0.7542452675566534,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,weight_scale,1.0,21.000862779367267,15,1.0,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.25,14.072442343510506,14.072442343510506,15.973432605347961,7.5011790001704615,-0.25342552974595806,0.6000302992342199,15.973432605347956,3.9241796031171807,-0.48442998386908537,0.6859596283555038,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,weight_scale,1.0,21.000862779367267,15,1.25,HC:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,HC,19_AR1_EGARCH11_t
2537,10.501811391196394,10,10,15,1.0,14.890445431572067,14.890445431572067,6.9272608084277225,3.937291176799996,2.0225033571472766,0.02156218856343073,6.927260808427722,2.61456290001338,3.0457039771747674,0.0011606813011626471,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,bandwidth_multiplier,0.5,10.501811391196394,15,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.0,24.174289895920634,24.174289895920634,14.948081233868049,6.900124514011745,1.3371075613660848,0.09059376468592262,14.948081233868043,3.9454956043559526,2.338415648433764,0.009682848374436226,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,bandwidth_multiplier,1.0,21.00362278239279,15,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,31.505434173589183,31,31,15,1.0,32.907572224196116,32.907572224196116,22.981060634357124,9.998206994118156,0.992829173838735,0.1603966050375114,22.981060634357124,4.93377666300069,2.0119499255569777,0.02211260789216829,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,bandwidth_multiplier,1.5,31.505434173589183,15,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,42.00724556478558,42,42,15,1.0,41.1202336135829,41.1202336135829,31.017070434577363,13.097172610587414,0.771400322756562,0.22023484192653386,31.01707043457737,5.755731014428501,1.7553223306785632,0.03960209446768059,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,bandwidth_multiplier,2.0,42.00724556478558,15,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,21.00362278239279,21,21,8,1.0,24.785637646500092,24.785637646500092,15.30838571461587,6.9289975205525725,1.3677666796348387,0.08569256029852779,15.308385714615866,3.9774658080614014,2.382736241924703,0.008592250926950484,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,weight_grid_size,1.0,21.00362278239279,8,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.0,24.174289895920634,24.174289895920634,14.948081233868049,6.900124514011745,1.3371075613660848,0.09059376468592262,14.948081233868043,3.9454956043559526,2.338415648433764,0.009682848374436226,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,weight_grid_size,1.0,21.00362278239279,15,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,21.00362278239279,21,21,21,1.0,23.98779515821667,23.98779515821667,14.998837714753689,6.89768267803271,1.3031851221701496,0.09625578409345459,14.998837714753687,3.9361006001849446,2.2837214686638396,0.01119395275558177,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,weight_grid_size,1.0,21.00362278239279,21,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,0.75,18.832315233107703,18.832315233107703,11.080626717054956,5.251829560931119,1.4759977310989538,0.06997225066290991,11.080626717054953,3.1594735003619125,2.4534747688704486,0.0070741732285644066,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,weight_scale,1.0,21.00362278239279,15,0.75,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.0,24.174289895920634,24.174289895920634,14.948081233868049,6.900124514011745,1.3371075613660848,0.09059376468592262,14.948081233868043,3.9454956043559526,2.338415648433764,0.009682848374436226,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,weight_scale,1.0,21.00362278239279,15,1.0,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.25,27.33525446547279,27.33525446547279,18.039837055906013,8.16324054148012,1.1386920870864572,0.12741580214775627,18.03983705590601,4.466009953724445,2.0813696131184916,0.01870004390711255,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,weight_scale,1.0,21.00362278239279,15,1.25,I:09_EGARCH11_skewt,ok,0.1,sensitive,I,09_EGARCH11_skewt
2536,10.500431389683634,10,10,15,1.0,9.077436756028911,9.077436756028911,12.929497602863563,8.927976757883958,-0.431459551396462,0.6669328713589902,12.929497602863563,4.90652179055993,-0.7850899295394868,0.7837995781389338,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,bandwidth_multiplier,0.5,10.500431389683634,15,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,18.805464520575992,18.805464520575992,27.90039771784113,18.29338182708464,-0.49717068627515604,0.6904656544388198,27.90039771784113,7.404235785639383,-1.2283419194868006,0.8903406795298566,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,bandwidth_multiplier,1.0,21.000862779367267,15,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,31.5012941690509,31,31,15,1.0,28.099110604022506,28.099110604022506,42.8939838029077,26.96138452245765,-0.5487430805551441,0.7084091114963771,42.893983802907705,9.258900290324785,-1.597908254217329,0.9449683015899554,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,bandwidth_multiplier,1.5,31.5012941690509,15,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,42.001725558734535,42,42,15,1.0,38.49488361091571,38.49488361091571,57.89323719636182,35.37363420889923,-0.5483845247816214,0.7082860499554646,57.893237196361824,10.80142401724468,-1.795907053965873,0.963745349797936,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,bandwidth_multiplier,2.0,42.001725558734535,15,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,8,1.0,18.827112557466833,18.827112557466833,28.551169947365324,18.297446103490703,-0.5314434230274016,0.7024442312500684,28.551169947365327,7.461646471887624,-1.3032053215781116,0.9037476630843506,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,weight_grid_size,1.0,21.000862779367267,8,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,18.805464520575992,18.805464520575992,27.90039771784113,18.29338182708464,-0.49717068627515604,0.6904656544388198,27.90039771784113,7.404235785639383,-1.2283419194868006,0.8903406795298566,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,weight_grid_size,1.0,21.000862779367267,15,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,21,1.0,18.826966110585122,18.826966110585122,27.964157606384344,18.292068577940785,-0.49951657773785985,0.6912922444931405,27.964157606384337,7.3934231516840665,-1.2358539891928078,0.8917435788266935,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,weight_grid_size,1.0,21.000862779367267,21,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,0.75,13.501525266855799,13.501525266855799,20.514155919866745,12.966137901454784,-0.540841899593258,0.7056917199057611,20.51415591986675,5.881737302215369,-1.1922719925573058,0.8834226936626415,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,weight_scale,1.0,21.000862779367267,15,0.75,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,18.805464520575992,18.805464520575992,27.90039771784113,18.29338182708464,-0.49717068627515604,0.6904656544388198,27.90039771784113,7.404235785639383,-1.2283419194868006,0.8903406795298566,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,weight_scale,1.0,21.000862779367267,15,1.0,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.25,23.073202462979275,23.073202462979275,33.91233350934872,22.685903188509595,-0.47779147060186095,0.6836006837392056,33.91233350934873,8.456127022634542,-1.2818079739526518,0.9000449918548334,FAIL_TO_REJECT,-0.012842628935019461,1.044367517193521,True,-1.2608211005206825e-17,1.0,weight_scale,1.0,21.000862779367267,15,1.25,JM:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,JM,19_AR1_EGARCH11_t
2537,10.501811391196394,10,10,15,1.0,19.554194923262784,19.554194923262784,22.16959283191096,12.515325610908091,-0.20897561837054018,0.5827663639410067,22.169592831910958,8.408181660498991,-0.3110539251233257,0.6221201864001765,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,bandwidth_multiplier,0.5,10.501811391196394,15,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,21.00362278239279,21,21,15,1.0,39.342732699948336,39.342732699948336,47.83894871837514,25.49415161092419,-0.33326137492593383,0.6305315035965307,47.838948718375136,12.688332639446285,-0.6696085498273611,0.7484463188367874,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,bandwidth_multiplier,1.0,21.00362278239279,15,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,31.505434173589183,31,31,15,1.0,65.03882469348054,65.03882469348054,73.5472174642709,39.82234985274737,-0.2136587318993524,0.5845934023354469,73.5472174642709,15.866549033732566,-0.5362472175078129,0.7041061478068898,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,bandwidth_multiplier,1.5,31.505434173589183,15,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,42.00724556478558,42,42,15,1.0,93.26094664224999,93.26094664224999,99.26518452094432,55.486173343681,-0.10821142488064757,0.5430860087845978,99.26518452094432,18.509874808533127,-0.324380253286551,0.6271749161008833,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,bandwidth_multiplier,2.0,42.00724556478558,15,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,21.00362278239279,21,21,8,1.0,39.52761935992463,39.52761935992463,48.91972321410812,25.44049161506457,-0.36917933805264835,0.644002972183309,48.91972321410811,12.798767689992433,-0.7338287623993146,0.768473445787134,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,weight_grid_size,1.0,21.00362278239279,8,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,21.00362278239279,21,21,15,1.0,39.342732699948336,39.342732699948336,47.83894871837514,25.49415161092419,-0.33326137492593383,0.6305315035965307,47.838948718375136,12.688332639446285,-0.6696085498273611,0.7484463188367874,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,weight_grid_size,1.0,21.00362278239279,15,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,21.00362278239279,21,21,21,1.0,39.17943964899457,39.17943964899457,47.89787568831075,25.49024978948099,-0.3420302316109119,0.6338359293760392,47.89787568831075,12.659668139194673,-0.6886780872496704,0.7544870656107971,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,weight_grid_size,1.0,21.00362278239279,21,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,21.00362278239279,21,21,15,0.75,28.41043216881216,28.41043216881216,34.81689435792272,17.56392983363893,-0.36475106936721663,0.6423513834040738,34.81689435792272,9.915504086306393,-0.646105546762678,0.7408944982887667,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,weight_scale,1.0,21.00362278239279,15,0.75,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,21.00362278239279,21,21,15,1.0,39.342732699948336,39.342732699948336,47.83894871837514,25.49415161092419,-0.33326137492593383,0.6305315035965307,47.838948718375136,12.688332639446285,-0.6696085498273611,0.7484463188367874,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,weight_scale,1.0,21.00362278239279,15,1.0,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
