hl_n,bandwidth_p,max_lag,active_lag_count,hl_weight_grid_size,hl_weight_scale,Q_gsd,TQ_gsd,C_robust,D_robust,M_robust,pvalue,C_iid,D_iid,M_iid,pvalue_iid,decision,z_raw_mean,z_raw_second_moment,z_restandardized,z_used_mean,z_used_second_moment,sensitivity_axis,bandwidth_multiplier,p,grid_size,weight_scale,sensitivity_label,status,sensitivity_reject_share,sensitivity_conclusion,symbol,best_model_name
2537,21.00362278239279,21,21,15,1.25,48.5059984656663,48.5059984656663,58.50198563824473,32.709739292899165,-0.30559666291037735,0.6200441191929712,58.50198563824473,14.734050557876545,-0.6784276416938698,0.751249706045294,FAIL_TO_REJECT,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,weight_scale,1.0,21.00362278239279,15,1.25,M:14_TARCH11_t,ok,0.0,stable_fail_to_reject,M,14_TARCH11_t
2537,10.501811391196394,10,10,15,1.0,5.878282817907719,5.878282817907719,4.410207804679283,1.7645564126187256,0.8319796424358626,0.20271021771658781,4.410207804679281,1.6257702894133603,0.9030027321745281,0.1832622224411029,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,bandwidth_multiplier,0.5,10.501811391196394,15,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,21.00362278239279,21,21,15,1.0,11.36103954798902,11.36103954798902,9.51662516335191,3.23442661041706,0.5702446234818986,0.2842558970602145,9.516625163351911,2.453362101382259,0.7517905259879654,0.22608852014505088,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,bandwidth_multiplier,1.0,21.00362278239279,15,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,31.505434173589183,31,31,15,1.0,15.902698989576171,15.902698989576171,14.630783475936896,4.738662139489048,0.268412365388941,0.3941909612112343,14.630783475936898,3.0678885228832957,0.4145898731821872,0.33922108139360574,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,bandwidth_multiplier,1.5,31.505434173589183,15,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,42.00724556478558,42,42,15,1.0,20.455127650855825,20.455127650855825,19.746871078166848,6.2329662163379265,0.11363074146503263,0.45476525850601823,19.74687107816685,3.5789907663208225,0.1978928192142437,0.42156446125766867,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,bandwidth_multiplier,2.0,42.00724556478558,15,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,21.00362278239279,21,21,8,1.0,12.06506382800364,12.06506382800364,9.672460251990573,3.2558779538256784,0.734856653088529,0.23121339994202073,9.67246025199057,2.467015966620496,0.9698370859312426,0.16606385196258544,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,weight_grid_size,1.0,21.00362278239279,8,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,21.00362278239279,21,21,15,1.0,11.36103954798902,11.36103954798902,9.51662516335191,3.23442661041706,0.5702446234818986,0.2842558970602145,9.516625163351911,2.453362101382259,0.7517905259879654,0.22608852014505088,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,weight_grid_size,1.0,21.00362278239279,15,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,21.00362278239279,21,21,21,1.0,11.578906584405612,11.578906584405612,9.525943565323846,3.229891329044443,0.6356136507196762,0.2625141349628427,9.525943565323844,2.44998497461844,0.8379492284035315,0.20102960945933068,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,weight_grid_size,1.0,21.00362278239279,21,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,21.00362278239279,21,21,15,0.75,8.695803382000408,8.695803382000408,7.084620046777929,2.4874116638867196,0.6477348959218575,0.25857821500178746,7.084620046777927,1.9895049718813986,0.8098413213307263,0.20901569011613508,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,weight_scale,1.0,21.00362278239279,15,0.75,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,21.00362278239279,21,21,15,1.0,11.36103954798902,11.36103954798902,9.51662516335191,3.23442661041706,0.5702446234818986,0.2842558970602145,9.516625163351911,2.453362101382259,0.7517905259879654,0.22608852014505088,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,weight_scale,1.0,21.00362278239279,15,1.0,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,21.00362278239279,21,21,15,1.25,13.45594500091305,13.45594500091305,11.434108204040465,3.847390291339137,0.5255086289072217,0.29961482818258267,11.434108204040465,2.7652591327583034,0.7311563581586783,0.2323418267545625,FAIL_TO_REJECT,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,weight_scale,1.0,21.00362278239279,15,1.25,MA:05_GARCH11_ged,ok,0.0,stable_fail_to_reject,MA,05_GARCH11_ged
2537,10.501811391196394,10,10,15,1.0,5.38275684296954,5.38275684296954,6.969856439836119,3.764681474104721,-0.42157606368119277,0.6633327596541546,6.969856439836117,2.5736351532600463,-0.616676219570666,0.7312758452012376,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,bandwidth_multiplier,0.5,10.501811391196394,15,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,21.00362278239279,21,21,15,1.0,13.31692589787517,13.31692589787517,15.039996779725072,7.205115834948589,-0.23914547958994722,0.5945036114621337,15.039996779725067,3.8837337531070704,-0.4436634927591018,0.6713570532082604,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,bandwidth_multiplier,1.0,21.00362278239279,15,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,31.505434173589183,31,31,15,1.0,21.738223148780396,21.738223148780396,23.12237086003307,10.48726082159506,-0.13198372146923978,0.5525014162561794,23.12237086003307,4.856544494748104,-0.28500669822947133,0.6121804948911884,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,bandwidth_multiplier,1.5,31.505434173589183,15,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,42.00724556478558,42,42,15,1.0,30.63913829810886,30.63913829810886,31.207793973958506,13.832154205326813,-0.04111114345664633,0.5163963545392909,31.207793973958495,5.665632167949179,-0.10036932490368031,0.5399744390278582,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,bandwidth_multiplier,2.0,42.00724556478558,15,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,21.00362278239279,21,21,8,1.0,14.185364140479649,14.185364140479649,15.381757792240062,7.281634285875261,-0.16430290300093056,0.565253651756173,15.381757792240064,3.9135543918420748,-0.3057051293970347,0.6200854162598568,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,weight_grid_size,1.0,21.00362278239279,8,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,21.00362278239279,21,21,15,1.0,13.31692589787517,13.31692589787517,15.039996779725072,7.205115834948589,-0.23914547958994722,0.5945036114621337,15.039996779725067,3.8837337531070704,-0.4436634927591018,0.6713570532082604,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,weight_grid_size,1.0,21.00362278239279,15,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,21.00362278239279,21,21,21,1.0,13.285521673442346,13.285521673442346,15.07840018311679,7.207137631981888,-0.2487642946789987,0.5982284441438432,15.078400183116788,3.8785630517861445,-0.4622532844602823,0.6780501520225715,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,weight_grid_size,1.0,21.00362278239279,21,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,21.00362278239279,21,21,15,0.75,10.097517510333184,10.097517510333184,11.177609696486945,5.492467237709308,-0.1966497276011473,0.5779491733296784,11.177609696486941,3.119903741101083,-0.3461940738506789,0.6354015659635072,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,weight_scale,1.0,21.00362278239279,15,0.75,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,21.00362278239279,21,21,15,1.0,13.31692589787517,13.31692589787517,15.039996779725072,7.205115834948589,-0.23914547958994722,0.5945036114621337,15.039996779725067,3.8837337531070704,-0.4436634927591018,0.6713570532082604,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,weight_scale,1.0,21.00362278239279,15,1.0,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,21.00362278239279,21,21,15,1.25,16.36690345931335,16.36690345931335,18.15091238944702,8.52859466231953,-0.20917970671248562,0.5828460231525162,18.150912389447022,4.420920109280181,-0.40353792559806007,0.6567237297648609,FAIL_TO_REJECT,0.0004971283889549299,0.9774499449697346,True,5.601440565708318e-18,1.0,weight_scale,1.0,21.00362278239279,15,1.25,OI:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,OI,08_EGARCH11_t
2537,10.501811391196394,10,10,15,1.0,9.273902526838981,9.273902526838981,5.66595341164879,2.794958566788237,1.2908774956675597,0.09837308003652767,5.66595341164879,2.1445976337424315,1.6823431390689998,0.046251160249058065,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,bandwidth_multiplier,0.5,10.501811391196394,15,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.0,15.825594733258976,15.825594733258976,12.226352407808527,5.231148420651728,0.6880405670084264,0.24571361772135036,12.226352407808523,3.236296413828728,1.1121485380853413,0.1330371450971204,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,bandwidth_multiplier,1.0,21.00362278239279,15,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,31.505434173589183,31,31,15,1.0,23.159769333519012,23.159769333519012,18.796696487322965,7.456002323340111,0.5851758968124214,0.2792147250332102,18.796696487322972,4.046934865032607,1.0781178822261293,0.14049057614618,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,bandwidth_multiplier,1.5,31.505434173589183,15,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,42.00724556478558,42,42,15,1.0,30.77196942231061,30.77196942231061,25.36951919499512,9.593998982782908,0.5631072336999993,0.2866809330235853,25.369519194995114,4.721143681009977,1.1443096402776227,0.12624762335555872,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,bandwidth_multiplier,2.0,42.00724556478558,15,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,21.00362278239279,21,21,8,1.0,15.162246212508087,15.162246212508087,12.492336028062251,5.260817356011714,0.5075086253269826,0.30589899297529255,12.492336028062246,3.264585534573774,0.8178404750526551,0.2067241415607448,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,weight_grid_size,1.0,21.00362278239279,8,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.0,15.825594733258976,15.825594733258976,12.226352407808527,5.231148420651728,0.6880405670084264,0.24571361772135036,12.226352407808523,3.236296413828728,1.1121485380853413,0.1330371450971204,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,weight_grid_size,1.0,21.00362278239279,15,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,21.00362278239279,21,21,21,1.0,15.79753867122807,15.79753867122807,12.252334336898445,5.228330535991692,0.6780757853629434,0.24886182151212055,12.252334336898443,3.2275737653089127,1.0984115599261335,0.1360124084245775,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,weight_grid_size,1.0,21.00362278239279,21,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,0.75,10.603933582269045,10.603933582269045,9.063447267388847,4.004040216078952,0.38473297762946906,0.35021762987765137,9.063447267388845,2.598534283255036,0.5928289362226616,0.27664782020224066,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,weight_scale,1.0,21.00362278239279,15,0.75,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.0,15.825594733258976,15.825594733258976,12.226352407808527,5.231148420651728,0.6880405670084264,0.24571361772135036,12.226352407808523,3.236296413828728,1.1121485380853413,0.1330371450971204,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,weight_scale,1.0,21.00362278239279,15,1.0,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2537,21.00362278239279,21,21,15,1.25,20.522775225224475,20.522775225224475,14.721171275348304,6.135761205926943,0.9455393968513659,0.17219178368977717,14.721171275348299,3.657709144411553,1.5861304769790627,0.05635485730079659,FAIL_TO_REJECT,0.00768312605397581,1.0085461147373243,True,-2.1005402121406193e-18,1.0,weight_scale,1.0,21.00362278239279,15,1.25,P:09_EGARCH11_skewt,ok,0.0,stable_fail_to_reject,P,09_EGARCH11_skewt
2536,10.500431389683634,10,10,15,1.0,7.455883326665997,7.455883326665997,6.132259108088099,3.1247688094752353,0.4235910876235942,0.3359320280870366,6.132259108088098,2.2930196382206396,0.5772406814644722,0.2818884394804163,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,bandwidth_multiplier,0.5,10.500431389683634,15,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,14.9053009417642,14.9053009417642,13.232723596825517,5.960605519190765,0.2806052740033966,0.3895065852162255,13.232723596825519,3.460304221037527,0.4833613572962611,0.31441959048215473,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,bandwidth_multiplier,1.0,21.000862779367267,15,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,31.5012941690509,31,31,15,1.0,20.862638683901892,20.862638683901892,20.34394768744208,8.648839562265582,0.05997232261340982,0.4760888391776186,20.343947687442082,4.3270653021228425,0.11987131236622248,0.4522925449980767,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,bandwidth_multiplier,1.5,31.5012941690509,15,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,42.001725558734535,42,42,15,1.0,27.00141161406389,27.00141161406389,27.457859694058573,11.153106975583553,-0.04092564349951468,0.5163224129933,27.45785969405858,5.047950146668691,-0.09042246193653777,0.5360242461192241,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,bandwidth_multiplier,2.0,42.001725558734535,15,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,8,1.0,14.869631186028576,14.869631186028576,13.516807531279476,5.972132128706856,0.2265227268242015,0.4103974425600996,13.516807531279474,3.484845091952408,0.38820194845193917,0.3489332956833966,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,weight_grid_size,1.0,21.000862779367267,8,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,14.9053009417642,14.9053009417642,13.232723596825517,5.960605519190765,0.2806052740033966,0.3895065852162255,13.232723596825519,3.460304221037527,0.4833613572962611,0.31441959048215473,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,weight_grid_size,1.0,21.000862779367267,15,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,21,1.0,15.005033678160663,15.005033678160663,13.267702253799516,5.957311002272724,0.29163013710352736,0.3852847152484107,13.267702253799516,3.4529120577206367,0.5031496300279386,0.3074295377109695,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,weight_grid_size,1.0,21.000862779367267,21,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,0.75,10.566037476943704,10.566037476943704,9.825292974226903,4.465655104876987,0.16587588725959296,0.43412731188552556,9.825292974226901,2.786793324431408,0.2658053240700717,0.3951945713324482,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,weight_scale,1.0,21.000862779367267,15,0.75,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.0,14.9053009417642,14.9053009417642,13.232723596825517,5.960605519190765,0.2806052740033966,0.3895065852162255,13.232723596825519,3.460304221037527,0.4833613572962611,0.31441959048215473,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,weight_scale,1.0,21.000862779367267,15,1.0,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2536,21.000862779367267,21,21,15,1.25,18.93202324211418,18.93202324211418,15.93738822206268,7.125147290403436,0.42029096354048007,0.33713645522289526,15.937388222062676,3.904824844616319,0.7669063630806087,0.22156859508471638,FAIL_TO_REJECT,-0.010612385143930632,0.9992423833182624,True,-3.082007134606113e-17,1.0000000000000002,weight_scale,1.0,21.000862779367267,15,1.25,RB:19_AR1_EGARCH11_t,ok,0.0,stable_fail_to_reject,RB,19_AR1_EGARCH11_t
2537,10.501811391196394,10,10,15,1.0,21.714439690639022,21.714439690639022,18.607273543556367,19.439270553341412,0.15983964720057692,0.4365036958128887,18.607273543556367,6.892960302932592,0.4507738345396707,0.3260762806694949,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,bandwidth_multiplier,0.5,10.501811391196394,15,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,21.00362278239279,21,21,15,1.0,47.2304085789804,47.2304085789804,40.15195098927051,33.58642767623616,0.21075351204195508,0.41653980785515654,40.15195098927051,10.401793958019306,0.6805035379741131,0.24809284119840114,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,bandwidth_multiplier,1.0,21.00362278239279,15,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,31.505434173589183,31,31,15,1.0,70.35874539246083,70.35874539246083,61.72928858464527,46.985245227138705,0.18366312160548617,0.42713887069750867,61.72928858464528,13.007270424216967,0.6634333358480198,0.25352653084123467,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,bandwidth_multiplier,1.5,31.505434173589183,15,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,42.00724556478558,42,42,15,1.0,92.43318896492688,92.43318896492688,83.31476611848977,60.813424763707864,0.14994095270685676,0.4404056006695892,83.31476611848976,15.174247824219703,0.6009143222165623,0.27394852669093994,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,bandwidth_multiplier,2.0,42.00724556478558,15,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,21.00362278239279,21,21,8,1.0,46.0516651824895,46.0516651824895,41.42070058344232,33.58764452509142,0.13787702783348357,0.4451688030616081,41.42070058344231,10.500392976660073,0.4410277414703187,0.3295964568281977,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,weight_grid_size,1.0,21.00362278239279,8,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,21.00362278239279,21,21,15,1.0,47.2304085789804,47.2304085789804,40.15195098927051,33.58642767623616,0.21075351204195508,0.41653980785515654,40.15195098927051,10.401793958019306,0.6805035379741131,0.24809284119840114,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,weight_grid_size,1.0,21.00362278239279,15,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,21.00362278239279,21,21,21,1.0,47.09221142269809,47.09221142269809,40.3567722162193,33.571443019093095,0.20063001768044783,0.42049394228688264,40.3567722162193,10.36723803366101,0.6496850158749843,0.25794785238521056,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,weight_grid_size,1.0,21.00362278239279,21,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,21.00362278239279,21,21,15,0.75,35.15425417974271,35.15425417974271,29.635360096073228,23.611175939090042,0.23374075471321798,0.4075931231586367,29.63536009607322,8.18910102560536,0.6739316154988472,0.25017739551069285,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,weight_scale,1.0,21.00362278239279,15,0.75,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
2537,21.00362278239279,21,21,15,1.0,47.2304085789804,47.2304085789804,40.15195098927051,33.58642767623616,0.21075351204195508,0.41653980785515654,40.15195098927051,10.401793958019306,0.6805035379741131,0.24809284119840114,FAIL_TO_REJECT,0.011600264605130514,0.9956530962045382,True,2.800720282854159e-18,0.9999999999999998,weight_scale,1.0,21.00362278239279,15,1.0,RU:08_EGARCH11_t,ok,0.0,stable_fail_to_reject,RU,08_EGARCH11_t
